area_id,year_month,count_type,count,hour
110,2021-09,0,341,17
110,2021-03,0,308,17
111,2021-09,0,574,17
111,2021-03,0,594,17
1,2021-09,1,249,17
1,2021-03,1,285,17
1,2020-09,1,246,17
1,2019-09,1,212,17
1,2019-03,1,281,17
5,2018-09,1,633,17
1,2018-09,1,270,17
1,2018-03,1,279,17
1,2017-09,1,269,17
1,2017-03,1,259,17
1,2016-09,1,267,17
5,2018-03,1,677,17
1,2016-03,1,239,17
1,2015-09,1,284,17
1,2015-03,1,235,17
1,2014-09,1,285,17
5,2017-09,1,739,17
1,2014-03,1,288,17
1,2013-09,1,252,17
1,2013-03,1,272,17
1,2012-09,1,284,17
1,2012-03,1,281,17
5,2017-03,1,645,17
2,2021-09,1,415,17
2,2021-03,1,373,17
2,2020-09,1,414,17
2,2019-09,1,376,17
2,2019-03,1,429,17
2,2018-09,1,425,17
12,2017-03,1,893,17
2,2018-03,1,416,17
2,2017-09,1,461,17
2,2017-03,1,411,17
2,2016-09,1,433,17
2,2016-03,1,423,17
2,2015-09,1,436,17
12,2016-09,1,843,17
2,2015-03,1,402,17
2,2014-09,1,389,17
2,2014-03,1,458,17
2,2013-09,1,467,17
2,2013-03,1,451,17
2,2012-09,1,486,17
12,2016-03,1,868,17
2,2012-03,1,458,17
3,2021-09,1,273,17
3,2021-03,1,281,17
3,2020-09,1,292,17
3,2019-09,1,298,17
3,2019-03,1,281,17
5,2016-09,1,591,17
3,2018-09,1,303,17
3,2018-03,1,381,17
3,2017-09,1,303,17
3,2017-03,1,318,17
3,2016-09,1,315,17
3,2016-03,1,297,17
5,2016-03,1,638,17
3,2015-09,1,275,17
3,2015-03,1,303,17
3,2014-09,1,290,17
3,2014-03,1,266,17
3,2013-09,1,261,17
3,2013-03,1,319,17
5,2015-09,1,626,17
3,2012-09,1,301,17
3,2012-03,1,278,17
4,2021-09,1,756,17
4,2021-03,1,728,17
4,2020-09,1,704,17
4,2019-09,1,758,17
5,2015-03,1,518,17
4,2019-03,1,750,17
4,2018-09,1,710,17
4,2018-03,1,703,17
4,2017-09,1,753,17
4,2017-03,1,702,17
4,2016-09,1,706,17
5,2014-09,1,582,17
4,2016-03,1,677,17
4,2015-09,1,682,17
4,2015-03,1,608,17
4,2014-09,1,704,17
4,2014-03,1,624,17
4,2013-09,1,616,17
5,2014-03,1,483,17
4,2013-03,1,649,17
4,2012-09,1,630,17
4,2012-03,1,676,17
5,2021-09,1,658,17
5,2021-03,1,507,17
5,2020-09,1,720,17
5,2019-09,1,670,17
5,2019-03,1,577,17
5,2013-09,1,488,17
5,2013-03,1,481,17
5,2012-09,1,391,17
5,2012-03,1,458,17
6,2021-09,1,1040,17
6,2021-03,1,857,17
6,2020-09,1,952,17
6,2019-09,1,932,17
6,2019-03,1,972,17
12,2015-09,1,858,17
6,2018-09,1,1002,17
6,2018-03,1,934,17
6,2017-09,1,981,17
6,2017-03,1,894,17
6,2016-09,1,1035,17
6,2016-03,1,952,17
6,2015-09,1,986,17
6,2015-03,1,941,17
6,2014-09,1,932,17
9,2018-09,1,764,17
6,2014-03,1,900,17
6,2013-09,1,940,17
6,2013-03,1,880,17
6,2012-09,1,951,17
6,2012-03,1,991,17
7,2021-09,1,290,17
7,2021-03,1,193,17
7,2020-09,1,233,17
9,2018-03,1,748,17
7,2019-09,1,226,17
7,2019-03,1,231,17
7,2018-09,1,231,17
7,2018-03,1,209,17
7,2017-09,1,225,17
7,2017-03,1,222,17
7,2016-09,1,221,17
12,2019-09,1,839,17
7,2016-03,1,217,17
7,2015-09,1,228,17
7,2015-03,1,193,17
7,2014-09,1,233,17
7,2014-03,1,250,17
7,2013-09,1,289,17
7,2013-03,1,312,17
12,2019-03,1,844,17
7,2012-09,1,238,17
7,2012-03,1,211,17
8,2021-09,1,548,17
8,2021-03,1,494,17
8,2020-09,1,538,17
8,2019-09,1,489,17
20,2018-03,1,971,17
8,2019-03,1,503,17
8,2018-09,1,479,17
8,2018-03,1,472,17
8,2017-09,1,490,17
8,2017-03,1,459,17
8,2016-09,1,460,17
8,2016-03,1,467,17
8,2015-09,1,467,17
8,2015-03,1,454,17
8,2014-09,1,449,17
8,2014-03,1,432,17
8,2013-09,1,423,17
8,2013-03,1,404,17
8,2012-09,1,383,17
8,2012-03,1,375,17
9,2021-09,1,744,17
9,2021-03,1,732,17
9,2020-09,1,735,17
9,2019-09,1,778,17
9,2019-03,1,794,17
9,2017-09,1,759,17
9,2017-03,1,761,17
9,2016-09,1,750,17
9,2016-03,1,774,17
9,2015-09,1,746,17
9,2015-03,1,785,17
9,2014-09,1,777,17
9,2014-03,1,774,17
9,2013-09,1,804,17
9,2013-03,1,766,17
20,2017-09,1,951,17
9,2012-09,1,779,17
9,2012-03,1,795,17
10,2021-09,1,1357,17
10,2021-03,1,1300,17
10,2020-09,1,1283,17
10,2019-09,1,1329,17
10,2019-03,1,1269,17
10,2018-09,1,1175,17
12,2018-09,1,853,17
10,2018-03,1,1109,17
10,2017-09,1,1223,17
10,2017-03,1,1166,17
10,2016-09,1,1205,17
10,2016-03,1,1183,17
10,2015-09,1,1123,17
10,2015-03,1,1103,17
10,2014-09,1,1003,17
10,2014-03,1,1048,17
10,2013-09,1,996,17
10,2013-03,1,990,17
10,2012-09,1,1040,17
10,2012-03,1,1081,17
11,2021-09,1,985,17
11,2021-03,1,938,17
11,2020-09,1,982,17
12,2018-03,1,849,17
11,2019-09,1,987,17
11,2019-03,1,1020,17
11,2018-09,1,921,17
11,2018-03,1,887,17
11,2017-09,1,907,17
11,2017-03,1,875,17
11,2016-09,1,876,17
11,2016-03,1,844,17
11,2015-09,1,874,17
12,2017-09,1,909,17
11,2015-03,1,804,17
11,2014-09,1,841,17
11,2014-03,1,839,17
11,2013-09,1,806,17
11,2013-03,1,843,17
11,2012-09,1,792,17
11,2012-03,1,887,17
12,2021-09,1,957,17
12,2021-03,1,835,17
12,2020-09,1,907,17
12,2015-03,1,797,17
12,2014-09,1,784,17
12,2014-03,1,771,17
12,2013-09,1,780,17
12,2013-03,1,806,17
12,2012-09,1,741,17
12,2012-03,1,788,17
13,2021-09,1,966,17
13,2021-03,1,879,17
15,2021-09,1,134,17
13,2020-09,1,896,17
13,2019-09,1,859,17
13,2019-03,1,904,17
13,2018-09,1,888,17
13,2018-03,1,879,17
14,2019-03,1,770,17
13,2017-09,1,884,17
13,2017-03,1,873,17
13,2016-09,1,901,17
13,2016-03,1,923,17
13,2015-09,1,917,17
14,2018-09,1,751,17
13,2015-03,1,983,17
13,2014-09,1,1056,17
13,2014-03,1,998,17
13,2013-09,1,957,17
13,2013-03,1,966,17
14,2018-03,1,784,17
13,2012-09,1,996,17
13,2012-03,1,982,17
14,2021-09,1,776,17
14,2021-03,1,763,17
14,2020-09,1,762,17
14,2019-09,1,793,17
14,2017-09,1,777,17
14,2017-03,1,772,17
14,2016-09,1,759,17
14,2016-03,1,754,17
14,2015-09,1,709,17
14,2015-03,1,669,17
14,2014-09,1,728,17
14,2014-03,1,705,17
14,2013-09,1,742,17
14,2013-03,1,677,17
14,2012-09,1,675,17
14,2012-03,1,734,17
15,2021-03,1,158,17
15,2020-09,1,160,17
15,2019-09,1,147,17
15,2019-03,1,129,17
15,2018-09,1,175,17
15,2018-03,1,166,17
15,2017-09,1,152,17
15,2017-03,1,127,17
15,2016-09,1,125,17
15,2016-03,1,112,17
15,2015-09,1,128,17
15,2015-03,1,136,17
15,2014-09,1,127,17
15,2014-03,1,127,17
15,2013-09,1,113,17
15,2013-03,1,116,17
15,2012-09,1,131,17
15,2012-03,1,136,17
16,2021-09,1,994,17
16,2021-03,1,933,17
16,2020-09,1,1007,17
17,2018-09,1,902,17
16,2019-09,1,918,17
16,2019-03,1,884,17
16,2018-09,1,869,17
16,2018-03,1,893,17
16,2017-09,1,883,17
16,2017-03,1,819,17
16,2016-09,1,794,17
16,2016-03,1,744,17
16,2015-09,1,740,17
16,2015-03,1,745,17
20,2017-03,1,894,17
16,2014-09,1,748,17
16,2014-03,1,738,17
16,2013-09,1,686,17
16,2013-03,1,666,17
16,2012-09,1,687,17
16,2012-03,1,677,17
17,2021-09,1,942,17
17,2021-03,1,941,17
17,2020-09,1,934,17
17,2019-09,1,931,17
17,2019-03,1,908,17
17,2018-03,1,856,17
17,2017-09,1,825,17
17,2017-03,1,868,17
17,2016-09,1,871,17
17,2016-03,1,843,17
17,2015-09,1,867,17
17,2015-03,1,839,17
17,2014-09,1,836,17
17,2014-03,1,741,17
17,2013-09,1,720,17
17,2013-03,1,768,17
17,2012-09,1,777,17
17,2012-03,1,811,17
18,2021-09,1,1445,17
18,2021-03,1,1404,17
18,2020-09,1,1416,17
18,2019-09,1,1367,17
18,2019-03,1,1310,17
18,2018-09,1,1385,17
18,2018-03,1,1335,17
18,2017-09,1,1303,17
18,2017-03,1,1235,17
18,2016-09,1,1240,17
18,2016-03,1,1153,17
18,2015-09,1,1130,17
19,2016-03,1,1102,17
18,2015-03,1,1137,17
18,2014-09,1,1098,17
18,2014-03,1,1021,17
18,2013-09,1,1093,17
18,2013-03,1,1075,17
18,2012-09,1,998,17
19,2015-09,1,1057,17
18,2012-03,1,956,17
19,2021-09,1,1109,17
19,2021-03,1,1091,17
19,2020-09,1,1114,17
19,2019-09,1,1099,17
19,2019-03,1,1080,17
19,2018-09,1,1114,17
19,2018-03,1,1113,17
19,2017-09,1,1086,17
19,2017-03,1,1138,17
19,2016-09,1,1031,17
19,2015-03,1,1004,17
19,2014-09,1,927,17
19,2014-03,1,965,17
19,2013-09,1,919,17
19,2013-03,1,977,17
19,2012-09,1,874,17
19,2012-03,1,887,17
20,2021-09,1,1060,17
20,2021-03,1,975,17
20,2020-09,1,970,17
20,2019-09,1,987,17
20,2019-03,1,925,17
20,2018-09,1,991,17
20,2016-09,1,873,17
20,2016-03,1,920,17
20,2015-09,1,855,17
20,2015-03,1,880,17
20,2014-09,1,887,17
20,2014-03,1,831,17
20,2013-09,1,850,17
20,2013-03,1,844,17
20,2012-09,1,856,17
20,2012-03,1,898,17
21,2021-09,1,63,17
21,2021-03,1,52,17
22,2020-09,1,812,17
21,2020-09,1,65,17
21,2019-09,1,66,17
21,2019-03,1,43,17
21,2018-09,1,55,17
21,2018-03,1,60,17
21,2017-09,1,42,17
21,2017-03,1,42,17
21,2016-09,1,31,17
21,2016-03,1,29,17
21,2015-09,1,32,17
21,2015-03,1,59,17
21,2014-09,1,49,17
21,2014-03,1,20,17
21,2013-09,1,33,17
21,2013-03,1,21,17
21,2012-09,1,28,17
21,2012-03,1,54,17
22,2021-09,1,851,17
22,2021-03,1,876,17
22,2019-09,1,815,17
22,2019-03,1,743,17
22,2018-09,1,815,17
22,2018-03,1,729,17
22,2017-09,1,744,17
22,2017-03,1,780,17
22,2016-09,1,738,17
22,2016-03,1,740,17
22,2015-09,1,764,17
22,2015-03,1,706,17
22,2014-09,1,703,17
22,2014-03,1,769,17
22,2013-09,1,683,17
22,2013-03,1,744,17
22,2012-09,1,720,17
22,2012-03,1,607,17
23,2021-09,1,1408,17
23,2021-03,1,1376,17
23,2020-09,1,1418,17
23,2019-09,1,1336,17
23,2019-03,1,1386,17
23,2018-09,1,1339,17
23,2018-03,1,1319,17
23,2017-09,1,1290,17
23,2017-03,1,1302,17
23,2016-09,1,1245,17
23,2016-03,1,1211,17
30,2017-09,1,755,17
23,2015-09,1,1171,17
23,2015-03,1,1227,17
23,2014-09,1,1225,17
23,2014-03,1,1172,17
23,2013-09,1,1142,17
23,2013-03,1,1111,17
23,2012-09,1,1128,17
23,2012-03,1,1142,17
24,2021-09,1,1108,17
24,2021-03,1,1190,17
24,2020-09,1,1162,17
24,2019-09,1,1185,17
24,2019-03,1,1093,17
24,2018-09,1,1131,17
24,2018-03,1,1171,17
24,2017-09,1,1116,17
24,2017-03,1,1107,17
24,2016-09,1,1131,17
24,2016-03,1,1093,17
24,2015-09,1,1168,17
24,2015-03,1,1068,17
24,2014-09,1,1081,17
24,2014-03,1,1040,17
24,2013-09,1,1006,17
24,2013-03,1,1015,17
24,2012-09,1,1013,17
24,2012-03,1,989,17
25,2021-09,1,1327,17
25,2021-03,1,1352,17
25,2020-09,1,1337,17
25,2019-09,1,1320,17
25,2019-03,1,1351,17
25,2018-09,1,1286,17
26,2018-03,1,684,17
25,2018-03,1,1356,17
25,2017-09,1,1272,17
25,2017-03,1,1222,17
25,2016-09,1,1221,17
25,2016-03,1,1216,17
25,2015-09,1,1211,17
25,2015-03,1,1242,17
25,2014-09,1,1166,17
26,2017-09,1,727,17
25,2014-03,1,1127,17
25,2013-09,1,1038,17
25,2013-03,1,1157,17
25,2012-09,1,1095,17
25,2012-03,1,1175,17
26,2021-09,1,755,17
26,2021-03,1,708,17
26,2020-09,1,714,17
26,2019-09,1,651,17
26,2019-03,1,677,17
26,2018-09,1,719,17
26,2017-03,1,660,17
26,2016-09,1,661,17
26,2016-03,1,643,17
26,2015-09,1,639,17
26,2015-03,1,603,17
26,2014-09,1,648,17
26,2014-03,1,605,17
26,2013-09,1,581,17
26,2013-03,1,500,17
26,2012-09,1,576,17
26,2012-03,1,558,17
27,2021-09,1,1260,17
27,2021-03,1,1320,17
27,2020-09,1,1335,17
27,2019-09,1,1294,17
27,2019-03,1,1281,17
27,2018-09,1,1271,17
27,2018-03,1,1230,17
27,2017-09,1,1320,17
27,2017-03,1,1266,17
27,2016-09,1,1233,17
27,2016-03,1,1282,17
27,2015-09,1,1228,17
27,2015-03,1,1279,17
27,2014-09,1,1298,17
27,2014-03,1,1225,17
27,2013-09,1,1255,17
27,2013-03,1,1135,17
27,2012-09,1,1215,17
27,2012-03,1,1179,17
28,2021-09,1,730,17
28,2021-03,1,784,17
28,2020-09,1,745,17
28,2019-09,1,796,17
28,2019-03,1,798,17
28,2018-09,1,786,17
28,2018-03,1,755,17
28,2017-09,1,776,17
28,2017-03,1,758,17
28,2016-09,1,738,17
28,2016-03,1,752,17
28,2015-09,1,701,17
28,2015-03,1,713,17
28,2014-09,1,698,17
28,2014-03,1,693,17
28,2013-09,1,739,17
28,2013-03,1,740,17
28,2012-09,1,691,17
28,2012-03,1,656,17
29,2021-09,1,740,17
29,2021-03,1,701,17
29,2020-09,1,708,17
29,2019-09,1,688,17
29,2019-03,1,664,17
29,2018-09,1,673,17
29,2018-03,1,679,17
29,2017-09,1,650,17
29,2017-03,1,724,17
29,2016-09,1,704,17
29,2016-03,1,690,17
29,2015-09,1,668,17
29,2015-03,1,639,17
29,2014-09,1,638,17
29,2014-03,1,576,17
29,2013-09,1,614,17
29,2013-03,1,629,17
29,2012-09,1,582,17
29,2012-03,1,570,17
30,2021-09,1,754,17
30,2021-03,1,797,17
30,2020-09,1,797,17
30,2019-09,1,760,17
30,2019-03,1,767,17
30,2018-09,1,749,17
30,2018-03,1,768,17
30,2017-03,1,769,17
30,2016-09,1,736,17
30,2016-03,1,710,17
30,2015-09,1,689,17
30,2015-03,1,691,17
30,2014-09,1,717,17
30,2014-03,1,720,17
30,2013-09,1,734,17
30,2013-03,1,684,17
30,2012-09,1,699,17
30,2012-03,1,677,17
31,2021-09,1,988,17
31,2021-03,1,983,17
33,2018-03,1,1378,17
31,2020-09,1,1028,17
31,2019-09,1,957,17
31,2019-03,1,872,17
31,2018-09,1,900,17
31,2018-03,1,830,17
31,2017-09,1,830,17
31,2017-03,1,796,17
31,2016-09,1,720,17
31,2016-03,1,698,17
31,2015-09,1,776,17
31,2015-03,1,696,17
31,2014-09,1,684,17
31,2014-03,1,589,17
31,2013-09,1,625,17
31,2013-03,1,596,17
31,2012-09,1,624,17
31,2012-03,1,622,17
32,2021-09,1,1305,17
32,2021-03,1,1271,17
32,2020-09,1,1268,17
32,2019-09,1,1265,17
32,2019-03,1,1230,17
32,2018-09,1,1201,17
32,2018-03,1,1172,17
32,2017-09,1,1144,17
32,2017-03,1,1119,17
32,2016-09,1,1056,17
32,2016-03,1,1096,17
32,2015-09,1,1056,17
32,2015-03,1,1010,17
32,2014-09,1,1040,17
32,2014-03,1,1084,17
32,2013-09,1,1042,17
32,2013-03,1,1017,17
32,2012-09,1,1022,17
32,2012-03,1,964,17
33,2021-09,1,1408,17
33,2021-03,1,1527,17
33,2020-09,1,1274,17
33,2019-09,1,1348,17
33,2019-03,1,1391,17
33,2018-09,1,1300,17
33,2017-09,1,1304,17
33,2017-03,1,1338,17
33,2016-09,1,1230,17
33,2016-03,1,1250,17
33,2015-09,1,1208,17
33,2015-03,1,1150,17
33,2014-09,1,1106,17
33,2014-03,1,1095,17
33,2013-09,1,1056,17
33,2013-03,1,1054,17
33,2012-09,1,951,17
33,2012-03,1,1055,17
34,2021-09,1,200,17
35,2017-09,1,1043,17
34,2021-03,1,194,17
34,2020-09,1,194,17
34,2019-09,1,199,17
34,2019-03,1,204,17
34,2018-09,1,192,17
34,2018-03,1,197,17
34,2017-09,1,191,17
34,2017-03,1,201,17
36,2016-03,1,536,17
34,2016-09,1,189,17
34,2016-03,1,159,17
34,2015-09,1,179,17
34,2015-03,1,192,17
34,2014-09,1,188,17
34,2014-03,1,164,17
34,2013-09,1,187,17
34,2013-03,1,176,17
36,2015-09,1,603,17
34,2012-09,1,179,17
34,2012-03,1,153,17
35,2021-09,1,990,17
35,2021-03,1,1074,17
35,2020-09,1,980,17
35,2019-09,1,1023,17
35,2019-03,1,1039,17
35,2018-09,1,1074,17
35,2018-03,1,1038,17
35,2017-03,1,1065,17
35,2016-09,1,1033,17
35,2016-03,1,951,17
35,2015-09,1,993,17
35,2015-03,1,1000,17
35,2014-09,1,963,17
35,2014-03,1,965,17
35,2013-09,1,925,17
35,2013-03,1,968,17
36,2015-03,1,576,17
35,2012-09,1,868,17
35,2012-03,1,867,17
36,2021-09,1,674,17
36,2021-03,1,650,17
36,2020-09,1,641,17
36,2019-09,1,663,17
36,2019-03,1,619,17
36,2018-09,1,634,17
36,2018-03,1,592,17
36,2017-09,1,628,17
36,2017-03,1,605,17
36,2016-09,1,602,17
36,2014-09,1,575,17
36,2014-03,1,556,17
36,2013-09,1,548,17
36,2013-03,1,529,17
36,2012-09,1,512,17
36,2012-03,1,519,17
37,2021-09,1,455,17
37,2021-03,1,431,17
37,2020-09,1,425,17
37,2019-09,1,404,17
37,2019-03,1,436,17
37,2018-09,1,373,17
37,2018-03,1,380,17
37,2017-09,1,376,17
37,2017-03,1,370,17
37,2016-09,1,349,17
37,2016-03,1,327,17
37,2015-09,1,318,17
37,2015-03,1,314,17
37,2014-09,1,309,17
37,2014-03,1,307,17
37,2013-09,1,293,17
37,2013-03,1,278,17
37,2012-09,1,298,17
37,2012-03,1,354,17
38,2021-09,1,676,17
38,2021-03,1,638,17
38,2020-09,1,607,17
38,2019-09,1,626,17
38,2019-03,1,606,17
38,2018-09,1,594,17
38,2018-03,1,584,17
38,2017-09,1,594,17
38,2017-03,1,551,17
38,2016-09,1,576,17
38,2016-03,1,496,17
38,2015-09,1,519,17
38,2015-03,1,486,17
38,2014-09,1,510,17
38,2014-03,1,512,17
38,2013-09,1,486,17
38,2013-03,1,494,17
38,2012-09,1,500,17
38,2012-03,1,477,17
39,2021-09,1,571,17
39,2021-03,1,573,17
39,2020-09,1,549,17
39,2019-09,1,561,17
39,2019-03,1,574,17
39,2018-09,1,553,17
39,2018-03,1,566,17
39,2017-09,1,535,17
43,2016-09,1,731,17
39,2017-03,1,517,17
39,2016-09,1,490,17
39,2016-03,1,432,17
39,2015-09,1,420,17
39,2015-03,1,464,17
39,2014-09,1,423,17
39,2014-03,1,449,17
39,2013-09,1,425,17
43,2016-03,1,694,17
39,2013-03,1,427,17
39,2012-09,1,436,17
39,2012-03,1,423,17
40,2021-09,1,1014,17
40,2021-03,1,992,17
40,2020-09,1,1015,17
40,2019-09,1,960,17
40,2019-03,1,1021,17
40,2018-09,1,985,17
40,2018-03,1,1019,17
40,2017-09,1,964,17
40,2017-03,1,990,17
40,2016-09,1,1020,17
40,2016-03,1,962,17
40,2015-09,1,1053,17
41,2021-03,1,1424,17
40,2015-03,1,1036,17
40,2014-09,1,1043,17
40,2014-03,1,1006,17
40,2013-09,1,1027,17
40,2013-03,1,1013,17
40,2012-09,1,1054,17
40,2012-03,1,1110,17
41,2021-09,1,1357,17
41,2020-09,1,1387,17
41,2019-09,1,1316,17
41,2019-03,1,1355,17
41,2018-09,1,1271,17
41,2018-03,1,1290,17
41,2017-09,1,1267,17
41,2017-03,1,1118,17
41,2016-09,1,1526,17
41,2016-03,1,1595,17
41,2015-09,1,1545,17
41,2015-03,1,1458,17
41,2014-09,1,1462,17
41,2014-03,1,1465,17
41,2013-09,1,1471,17
41,2013-03,1,1481,17
41,2012-09,1,1473,17
41,2012-03,1,1442,17
42,2021-09,1,1138,17
42,2021-03,1,1158,17
42,2020-09,1,1118,17
42,2019-09,1,1130,17
42,2019-03,1,1100,17
42,2018-09,1,1126,17
42,2018-03,1,1067,17
42,2017-09,1,1077,17
42,2017-03,1,1062,17
42,2016-09,1,1366,17
42,2016-03,1,1313,17
42,2015-09,1,1320,17
42,2015-03,1,1247,17
42,2014-09,1,1287,17
42,2014-03,1,1191,17
42,2013-09,1,1164,17
42,2013-03,1,1126,17
42,2012-09,1,1194,17
42,2012-03,1,1168,17
43,2021-09,1,671,17
43,2021-03,1,664,17
43,2020-09,1,688,17
43,2019-09,1,691,17
43,2019-03,1,651,17
43,2018-09,1,638,17
43,2018-03,1,654,17
43,2017-09,1,654,17
43,2017-03,1,591,17
43,2015-09,1,776,17
43,2015-03,1,728,17
43,2014-09,1,731,17
43,2014-03,1,754,17
43,2013-09,1,734,17
43,2013-03,1,739,17
43,2012-09,1,740,17
43,2012-03,1,748,17
44,2021-09,1,669,17
44,2021-03,1,717,17
44,2020-09,1,685,17
44,2019-09,1,657,17
44,2019-03,1,581,17
44,2018-09,1,558,17
44,2018-03,1,473,17
44,2017-09,1,520,17
44,2017-03,1,591,17
44,2016-09,1,629,17
44,2016-03,1,600,17
44,2015-09,1,627,17
44,2015-03,1,567,17
44,2014-09,1,550,17
44,2014-03,1,560,17
44,2013-09,1,518,17
44,2013-03,1,559,17
44,2012-09,1,523,17
44,2012-03,1,1058,17
45,2021-09,1,601,17
45,2021-03,1,593,17
45,2020-09,1,548,17
45,2019-09,1,513,17
45,2019-03,1,542,17
45,2018-09,1,556,17
45,2018-03,1,489,17
45,2017-09,1,484,17
45,2017-03,1,497,17
45,2016-09,1,723,17
45,2016-03,1,683,17
45,2015-09,1,690,17
45,2015-03,1,675,17
45,2014-09,1,733,17
45,2014-03,1,645,17
45,2013-09,1,683,17
45,2013-03,1,589,17
45,2012-09,1,627,17
45,2012-03,1,642,17
46,2021-09,1,814,17
46,2021-03,1,756,17
46,2020-09,1,821,17
46,2019-09,1,826,17
46,2019-03,1,777,17
46,2018-09,1,723,17
46,2018-03,1,726,17
46,2017-09,1,746,17
46,2017-03,1,728,17
46,2016-09,1,889,17
47,2019-09,1,992,17
46,2016-03,1,885,17
46,2015-09,1,900,17
46,2015-03,1,815,17
46,2014-09,1,835,17
46,2014-03,1,778,17
46,2013-09,1,793,17
46,2013-03,1,754,17
46,2012-09,1,736,17
46,2012-03,1,947,17
47,2021-09,1,1078,17
47,2021-03,1,1027,17
47,2020-09,1,1054,17
47,2019-03,1,986,17
47,2018-09,1,980,17
47,2018-03,1,946,17
47,2017-09,1,912,17
47,2017-03,1,928,17
47,2016-09,1,1100,17
47,2016-03,1,1085,17
47,2015-09,1,1078,17
47,2015-03,1,1052,17
47,2014-09,1,1058,17
47,2014-03,1,1004,17
47,2013-09,1,1044,17
47,2013-03,1,1004,17
47,2012-09,1,939,17
47,2012-03,1,1100,17
48,2021-09,1,1106,17
48,2021-03,1,1094,17
48,2020-09,1,973,17
48,2019-09,1,1029,17
48,2019-03,1,1010,17
48,2018-09,1,1040,17
48,2018-03,1,933,17
48,2017-09,1,983,17
48,2017-03,1,987,17
48,2016-09,1,1227,17
48,2016-03,1,1206,17
48,2015-09,1,1129,17
48,2015-03,1,1087,17
48,2014-09,1,1107,17
48,2014-03,1,1050,17
48,2013-09,1,1097,17
48,2013-03,1,1066,17
48,2012-09,1,1056,17
48,2012-03,1,1032,17
49,2021-09,1,1373,17
49,2021-03,1,1392,17
49,2020-09,1,1371,17
49,2019-09,1,1314,17
49,2019-03,1,1359,17
49,2018-09,1,1408,17
49,2018-03,1,1498,17
49,2017-09,1,1415,17
49,2017-03,1,1375,17
49,2016-09,1,1591,17
49,2016-03,1,1564,17
49,2015-09,1,1515,17
49,2015-03,1,1502,17
49,2014-09,1,1452,17
49,2014-03,1,1391,17
49,2013-09,1,1399,17
49,2013-03,1,1355,17
49,2012-09,1,1419,17
49,2012-03,1,1394,17
50,2021-09,1,748,17
50,2021-03,1,674,17
50,2020-09,1,685,17
50,2019-09,1,695,17
50,2019-03,1,680,17
50,2018-09,1,904,17
50,2018-03,1,754,17
50,2017-09,1,806,17
50,2017-03,1,752,17
50,2016-09,1,739,17
50,2016-03,1,720,17
50,2015-09,1,796,17
50,2015-03,1,717,17
50,2014-09,1,684,17
50,2014-03,1,730,17
50,2013-09,1,694,17
50,2013-03,1,700,17
50,2012-09,1,681,17
50,2012-03,1,666,17
51,2021-09,1,857,17
51,2021-03,1,779,17
51,2020-09,1,794,17
51,2019-09,1,731,17
51,2019-03,1,750,17
51,2018-09,1,679,17
51,2018-03,1,672,17
51,2017-09,1,674,17
51,2017-03,1,670,17
51,2016-09,1,661,17
51,2016-03,1,642,17
51,2015-09,1,639,17
51,2015-03,1,591,17
51,2014-09,1,604,17
51,2014-03,1,559,17
51,2013-09,1,578,17
51,2013-03,1,554,17
51,2012-09,1,590,17
51,2012-03,1,581,17
56,2019-09,1,1118,17
52,2021-09,1,609,17
52,2021-03,1,575,17
52,2020-09,1,615,17
52,2019-09,1,562,17
52,2019-03,1,567,17
52,2018-09,1,540,17
52,2018-03,1,532,17
52,2017-09,1,545,17
52,2017-03,1,528,17
52,2016-09,1,544,17
52,2016-03,1,500,17
52,2015-09,1,537,17
52,2015-03,1,490,17
52,2014-09,1,460,17
52,2014-03,1,439,17
52,2013-09,1,467,17
52,2013-03,1,453,17
52,2012-09,1,435,17
52,2012-03,1,452,17
53,2021-09,1,1323,17
53,2021-03,1,1342,17
53,2020-09,1,1360,17
53,2019-09,1,1295,17
53,2019-03,1,1274,17
53,2018-09,1,1279,17
53,2018-03,1,1289,17
53,2017-09,1,1295,17
53,2017-03,1,1312,17
53,2016-09,1,1263,17
53,2016-03,1,1248,17
53,2015-09,1,1277,17
53,2015-03,1,1191,17
53,2014-09,1,1194,17
53,2014-03,1,1126,17
53,2013-09,1,1166,17
56,2019-03,1,1180,17
53,2013-03,1,1142,17
53,2012-09,1,1139,17
53,2012-03,1,1089,17
54,2021-09,1,408,17
54,2021-03,1,382,17
54,2020-09,1,367,17
54,2019-09,1,380,17
54,2019-03,1,411,17
54,2018-09,1,349,17
54,2018-03,1,364,17
54,2017-09,1,348,17
54,2017-03,1,347,17
54,2016-09,1,340,17
54,2016-03,1,318,17
54,2015-09,1,293,17
54,2015-03,1,319,17
54,2014-09,1,320,17
54,2014-03,1,317,17
54,2013-09,1,269,17
54,2013-03,1,287,17
54,2012-09,1,259,17
54,2012-03,1,248,17
55,2021-09,1,689,17
56,2018-09,1,1177,17
55,2021-03,1,706,17
55,2020-09,1,687,17
55,2019-09,1,680,17
55,2019-03,1,653,17
55,2018-09,1,614,17
55,2018-03,1,638,17
55,2017-09,1,590,17
55,2017-03,1,644,17
55,2016-09,1,622,17
55,2016-03,1,677,17
55,2015-09,1,621,17
55,2015-03,1,607,17
55,2014-09,1,632,17
55,2014-03,1,623,17
55,2013-09,1,577,17
55,2013-03,1,628,17
55,2012-09,1,586,17
55,2012-03,1,574,17
